Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
"HUAWEI Mate 50 Pro, 6.7-inch OLED Display, (+Freebuds 5i), 50MP Ultra Aperture XMAGE Camera, IP68, 66W Multi-channel SuperCharge, 4700mAh Battery, Durable Kunlun Glass, Black, 8GB+256GB",HUAWEI,MIUI 12.5,8 GB,Snapdragon,256 GB,6.74 Inches,1080 x 2160,2.86 GHz,"Mate 50 Pro 8-256 + Freebuds 5i, Black, 51097KAF",,,,,,Black,"SAR4,371.55",,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/HUAWEI-Freebuds-5i-Multi-channel-SuperCharge/dp/B0BP2N4JC6/ref=sr_1_36?dib=eyJ2IjoiMSJ9.a8Un1cBw9IBPRVPubCACK5NcXMjCsk98P0_kHDywUnNa_AIEO0N0tjQEjA41XCvlXhrhCSqjS-OcfS7lSTnDZoEW-fFu48aWuHhufXDdLWQT5fETOmn4G4LF6Tf2zsA20pVy0HreZo3rZRfliCZ0dIk5uJs6_VBwDNU6yIRtmabY3zznRtod3VYk7D6q2k0xQsUa8NxisNewGhUY9CVh0uBsSLoaU_DmmImHmHwmkZstld-06u9-AhW0ODQuvC0l9z4gdZO-jFMo8mcrpu41j-LR_nzBev65YrImW8fleYE.9NyWAGCmkw9Hyh095Lh5JwHBHy-XS_PLrK-uC8BFbAU&dib_tag=se&qid=1725912188&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-36&language=en_AE,https://m.media-amazon.com/images/I/51ByegwBqQL._AC_SL1142_.jpg,[],Amazon SA
"HUAWEI Pura 70 Ultra Smartphone, Dual SIM, 16 + 512GB, Ultra Lighting Pop-out Camera, Starry Pattern Design, Ultra Speed Snapshot, Crystal Armour Kunlun Glass, 100W SuperCharge, Green(KSA Version)",HUAWEI,EMUI 14.2,16 GB,Snapdragon,512 GB,6.8 Inches,,,HUAWEI Pura 70 Ultra,,,Unlocked for All Carriers,4G,,Green,,,SAR,Previous page,https://www.amazon.sa/-/en/HUAWEI-Smartphone-Lighting-Snapshot-SuperCharge/dp/B0D31X1JJF/ref=sr_1_13?dib=eyJ2IjoiMSJ9.9EiWj0HXXpesGjzJzPvV84X3kDZarLDMY0rZGMCPsP-Nnb6ZFLViL1V58bQt5zR4zRV7vfle6fNOd1XSERmaOJmv5UijK4m5jR_htIfBWImVTh2oa5sZIMcP9j8ax1hRgLZVUM2pqcmwnk6CXAaLGaSCTCcz6FkmV17MAU00lOEo9HkBR79JvWyi2vohcneEbZGJWVASv2JeJDVTgDV37_I2mue9K84QX83jS92e-DGbL6SmrAtQqzpf8OoysGSKdl0O0WsnlfQX4UNRLpY05pPeXRRN4SWOk8vxz0fSjCk.AvmPWOjDkaufnymICMlRXl-ir5BvFVSm_wepnFtP72g&dib_tag=se&qid=1725912180&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-13&language=en_AE,https://m.media-amazon.com/images/I/71-W9YVyc5L._AC_SL1500_.jpg,[],Amazon SA
HUAWEI Mate 20 Hma L29 Dual Sim 128Gb Factory Unlocked 4G Lte International Version Twilight Smartphone,HUAWEI,Android 11.0,128 GB,Snapdragon,128 GB,6.53 Inches,1080 x 2340,1.8 GHz,HUAWEI Mate 20,,,,,,Twilight,"SAR3,989.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-Unlocked-International-Twilight-Smartphone/dp/B07J6NNGFS/ref=sr_1_145?dib=eyJ2IjoiMSJ9.LdZAzkdHCP4eDO7ohuTZ_cR_9KCfpV6DnrWwVQZfD3prgmvZhZIGHRGlvHA6RSfo6b8Fxck-8AQAiocyN48ywsT2FzIkTiXp1CBNjTv6qt0GSCXnvXtsYy3jJxnu0X4ePMWgdx29r3L9ES2k4rJFxGlsA3DHVrQzSmx8qch6niqg-4n7PoGt9oVdMVPXvMcQg_Xir7bVHJu0zjY5uZDKIBba7oH87S6EWFfPeLsuijv0PDupF5pCyPMAMA-cF3BFNMdANFsT2p0aqhgo_GM2F4RAx3Ykr2E6qPfZ8fjiqRA.l9dHpFzkJG0VuoAID694xfpmbO5ZwI44Xb7tmNbHFeA&dib_tag=se&qid=1725912205&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-145&language=en_AE,https://m.media-amazon.com/images/I/71XOfK+lasL._AC_SL1500_.jpg,[],Amazon SA
HUAWEI P60 Pro (Rococo Pearl) Dual SIM 512GB + 12GB RAM Factory Unlocked EMUI OS Smart Phone,HUAWEI,Android 10.0,12 GB,Snapdragon,12 GB,6.67 Inches,,"2.0, 2.4 GHz",P60 Pro,,,Unlocked for All Carriers,,,,"SAR8,235.00",,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/HUAWEI-Rococo-Pearl-Factory-Unlocked/dp/B0C4FQQ97B/ref=sr_1_67?dib=eyJ2IjoiMSJ9.jAAuNsLU_3r2RQqksch9DozwSIbNQ1b3jOF0LQhSPKOrtB_Qi-tLNYriMXUuaUtrgEsr1zKhXPfVoKWzpJ6fOnBBQeTsbiRaxfVOqMc5sMaWr1HlcklNyJ_PCJqAQ7PjUj1AONAvvro0_jLjg2bTwlyxyjRSHyX-ycx3a2w78pdbY8AootKuPrI0R7qgbyVMS59hlN4O0o2ui4QWUtjxmZXof9hobl5eDI2-j0bW7JdQA59zs6N8FKuYvvv_1Pdmj-1zTE4Adn4qFNnWae2bH7_ZTNYZeIwem1vsLSeQgio.Cl_r7LSevUZDSDR1nRMQ96q_NsaYsdKndDYdlrjd17A&dib_tag=se&qid=1725912191&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-67&language=en_AE,https://m.media-amazon.com/images/I/71TrxGfNn-L._AC_SL1500_.jpg,[],Amazon SA
"HUAWEI P Smart 2019 4G 6,2in FHD OC 3 GB RAM 64 GB Smartphone - Noir",HUAWEI,Android 9.0,3 GB,Snapdragon,64 GB,6.21 Inches,2340 x 1080,,P Smart 2019,,,WhatsApp SIM,,,,"SAR2,045.00",,SAR,4.4 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-Smart-2019-2in-Smartphone/dp/B07L41ZFYN/ref=sr_1_141?dib=eyJ2IjoiMSJ9.PCa2A3KpLxk9rPag8aiLPfhvU0uV2VgVkf-RsH2pTU5cipknPP5g8mnFH7I0vPQiKcMvvCHnfspJJSeB_yWMrrTZbMr-8kiT9ZsBHq92BZBUmbmUxi82avFpi5PGyWzCoGCi0OOOOI3_oitFzoDT0cTJ1E_cUc_5udtYvXHBXDv2_ToCKsGfq3s3xrUPsGP0IuGw2IwZ4Cg7JtmfNqF1N3IBvg7srv-ODCJ9bLv4xqc0kxUWFHfyOgQQBUvHtoUoMi4x5fif4I-yqvisd51w2z5P9rpk2jnykrYS61ywpiE.1z2XF8_b9ntjpaByrASA6hgHw46RBHFo8cTyN422eFk&dib_tag=se&qid=1725912202&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-141&language=en_AE,https://m.media-amazon.com/images/I/61OWeZROUqL._AC_SL1000_.jpg,[],Amazon SA
Huawei Mate 20 X EVR_L29 Dual-SIM 128GB (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Midnight Blue),HUAWEI,Android 9.0,128 GB,Snapdragon,128 GB,7.2 Inches,1080 x 2244,"2.6, 1.92, 1.8 GHz",HUAWEI Mate 20 X,,,,,,Midnight Blue,"SAR7,425.00",,SAR,4.8 out of 5 stars,https://www.amazon.sa/-/en/EVR_L29-Dual-SIM-Factory-Unlocked-Smartphone/dp/B07L9SFS22/ref=sr_1_139?dib=eyJ2IjoiMSJ9.PCa2A3KpLxk9rPag8aiLPfhvU0uV2VgVkf-RsH2pTU5cipknPP5g8mnFH7I0vPQiKcMvvCHnfspJJSeB_yWMrrTZbMr-8kiT9ZsBHq92BZBUmbmUxi82avFpi5PGyWzCoGCi0OOOOI3_oitFzoDT0cTJ1E_cUc_5udtYvXHBXDv2_ToCKsGfq3s3xrUPsGP0IuGw2IwZ4Cg7JtmfNqF1N3IBvg7srv-ODCJ9bLv4xqc0kxUWFHfyOgQQBUvHtoUoMi4x5fif4I-yqvisd51w2z5P9rpk2jnykrYS61ywpiE.1z2XF8_b9ntjpaByrASA6hgHw46RBHFo8cTyN422eFk&dib_tag=se&qid=1725912202&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-139&language=en_AE,https://m.media-amazon.com/images/I/71QBlkcbC3L._AC_SL1000_.jpg,[],Amazon SA
"HUAWEI nova 9, 50 MP Ultra Vision Camera, 120 Hz Original-Colour Curved Display, 66 W HUAWEI SuperCharge,128GB+8GB DS LTE Arabic Black+FOC HUAWEI FreeBuds Pro Silver Frost",HUAWEI,Andriod 10,8 GB,A-Series,128 GB,6.1 Inches,1080 x 2340,1.92 GHz,Nova 9,,,,,,Black,"SAR1,699.00",,SAR,3.9 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-Original-Colour-Display-SuperCharge-FreeBuds/dp/B09KVDYK73/ref=sr_1_90?dib=eyJ2IjoiMSJ9.0-xgi8BENIdo4WhsrBSy_2cEXsIS6rrMnarkpUJyCuV8fAg_ngENUuISPxbhpu0G9DDwwepWmRhG6Jq5skiO076pRnoak4jpaxY3yBVXNIpT2j2CCQ0mtLMOx8xrIjWx2uiD48uYkUghzSs9RoxcXKTZJ4383TANYtsoD6YVbBw4rlsDqKC8ADUMVyHCF3PScIX7Daanj9D7mF2_n6omKUSXr71PPNuVC3OUBFAgGC7kTfVzuvwqsiOoaYQiIrPJJN0d-UWwD-eLiU4L3vp6eKAJZ1PW--lO3bSYP-JJh2U.iLNJpRkBQzWyq5R8O6cCqnia0VJ4gsWHEmoPJ6nyRYQ&dib_tag=se&qid=1725912195&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-90&language=en_AE,https://m.media-amazon.com/images/I/61w10oB-UZL._AC_SL1500_.jpg,"[{'reviewer_name': 'Eric Tan Legaspina', 'review_rating': '2.0 out of 5 stars', 'review_title': ""2.0 out of 5 stars\nGoogle's absence made a lot of difference"", 'review_text': ""Honestly, the unit and its features are superb especially the camera and screen, but the downside is that Google can't be installed thus making it hard for me to use it. I tried using it overnight and looking for some possibilities to maybe get used to it but for me it was hard -  It goes with a google map that is not available, youtube as well, and my g-mail can't be accessed. So though it really saddened me to return it back, I don't have any choice but to buy another brand.\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 2 January 2022'}]",Amazon SA
Huawei P40 Lite 4G Dual-SIM 128GB ROM + 6GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smart Phone (Grey) - International Version,HUAWEI,Android 10.0,6 GB,Snapdragon,,6.4 Inches,1080 x 2340,,P40 Lite 4G,,,Unlocked,4G,,,"SAR2,325.00",,SAR,4.4 out of 5 stars,https://www.amazon.sa/-/en/Huawei-Dual-SIM-128GB-Factory-Unlocked/dp/B08CVRMCM6/ref=sr_1_95?dib=eyJ2IjoiMSJ9.0-xgi8BENIdo4WhsrBSy_2cEXsIS6rrMnarkpUJyCuV8fAg_ngENUuISPxbhpu0G9DDwwepWmRhG6Jq5skiO076pRnoak4jpaxY3yBVXNIpT2j2CCQ0mtLMOx8xrIjWx2uiD48uYkUghzSs9RoxcXKTZJ4383TANYtsoD6YVbBw4rlsDqKC8ADUMVyHCF3PScIX7Daanj9D7mF2_n6omKUSXr71PPNuVC3OUBFAgGC7kTfVzuvwqsiOoaYQiIrPJJN0d-UWwD-eLiU4L3vp6eKAJZ1PW--lO3bSYP-JJh2U.iLNJpRkBQzWyq5R8O6cCqnia0VJ4gsWHEmoPJ6nyRYQ&dib_tag=se&qid=1725912195&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-95&language=en_AE,https://m.media-amazon.com/images/I/51i76HAWomL._AC_SL1000_.jpg,[],Amazon SA
"HUAWEI P40 Pro 256 GB 6.58 Inch Smartphone Bundle with PU Case, Kirin 990 5G, 50 MP Ultra Vision Leica Quad Camera, 8 GB RAM, 40W SuperCharge, IP68, SIM-Free Android Mobile Phone, Dual SIM, Black",HUAWEI,Android 10.0,8 GB,Snapdragon,8 GB,6.58 Inches,,2.36 GHz,P40 Pro 5G,,,T-Mobile,,,Black,"SAR4,685.00",,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-Smartphone-SuperCharge-SIM-Free-Android/dp/B086FFJVQ4/ref=sr_1_25?dib=eyJ2IjoiMSJ9.a8Un1cBw9IBPRVPubCACK5NcXMjCsk98P0_kHDywUnNa_AIEO0N0tjQEjA41XCvlXhrhCSqjS-OcfS7lSTnDZoEW-fFu48aWuHhufXDdLWQT5fETOmn4G4LF6Tf2zsA20pVy0HreZo3rZRfliCZ0dIk5uJs6_VBwDNU6yIRtmabY3zznRtod3VYk7D6q2k0xQsUa8NxisNewGhUY9CVh0uBsSLoaU_DmmImHmHwmkZstld-06u9-AhW0ODQuvC0l9z4gdZO-jFMo8mcrpu41j-LR_nzBev65YrImW8fleYE.9NyWAGCmkw9Hyh095Lh5JwHBHy-XS_PLrK-uC8BFbAU&dib_tag=se&qid=1725912188&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-25&language=en_AE,https://m.media-amazon.com/images/I/61u6jqTncaL._AC_SL1000_.jpg,[],Amazon SA
"HUAWEI nova Y72 Smart Phone, 6.75"" FullView Display, 22.5W SuperCharge, 6000 mAh Super Battery, 50 MP AI Dual Camera, 8GB+128GB, EMUI 12, LTE, Black + Freebuds SE2 + 6 months VIU",HUAWEI,"EMUI 12, HarmonyOS",8 GB,Snapdragon,128 GB,6.75 Inches,,,nova Y72 8/128 Black + FB SE2 + VUI,,,Unlocked for All Carriers,4G,,Black,SAR877.42,,SAR,5.0 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-FullView-Display-SuperCharge-Freebuds/dp/B0CZPB5XHG/ref=sr_1_66?dib=eyJ2IjoiMSJ9.jAAuNsLU_3r2RQqksch9DozwSIbNQ1b3jOF0LQhSPKOrtB_Qi-tLNYriMXUuaUtrgEsr1zKhXPfVoKWzpJ6fOnBBQeTsbiRaxfVOqMc5sMaWr1HlcklNyJ_PCJqAQ7PjUj1AONAvvro0_jLjg2bTwlyxyjRSHyX-ycx3a2w78pdbY8AootKuPrI0R7qgbyVMS59hlN4O0o2ui4QWUtjxmZXof9hobl5eDI2-j0bW7JdQA59zs6N8FKuYvvv_1Pdmj-1zTE4Adn4qFNnWae2bH7_ZTNYZeIwem1vsLSeQgio.Cl_r7LSevUZDSDR1nRMQ96q_NsaYsdKndDYdlrjd17A&dib_tag=se&qid=1725912191&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-66&language=en_AE,https://m.media-amazon.com/images/I/51BK1nBFAlL._AC_SL1000_.jpg,[],Amazon SA
Huawei Mate 50 Pro Dual-SIM 256GB ROM + 8GB RAM (Only GSM | No CDMA) Factory Unlocked 4G/LTE Smartphone (Black) - International Version,HUAWEI,Android 10.0,8 GB,Snapdragon,256 GB,6.74 Inches,3840 x 2160,3.19 GHz,Mate 50 Pro,,,,,,Black,"SAR6,805.00",,SAR,3.7 out of 5 stars,https://www.amazon.sa/-/en/Huawei-Dual-SIM-Factory-Unlocked-Smartphone/dp/B0BG277YL3/ref=sr_1_75?dib=eyJ2IjoiMSJ9.0-xgi8BENIdo4WhsrBSy_2cEXsIS6rrMnarkpUJyCuV8fAg_ngENUuISPxbhpu0G9DDwwepWmRhG6Jq5skiO076pRnoak4jpaxY3yBVXNIpT2j2CCQ0mtLMOx8xrIjWx2uiD48uYkUghzSs9RoxcXKTZJ4383TANYtsoD6YVbBw4rlsDqKC8ADUMVyHCF3PScIX7Daanj9D7mF2_n6omKUSXr71PPNuVC3OUBFAgGC7kTfVzuvwqsiOoaYQiIrPJJN0d-UWwD-eLiU4L3vp6eKAJZ1PW--lO3bSYP-JJh2U.iLNJpRkBQzWyq5R8O6cCqnia0VJ4gsWHEmoPJ6nyRYQ&dib_tag=se&qid=1725912195&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-75&language=en_AE,https://m.media-amazon.com/images/I/71OrHG2J6FL._AC_SL1500_.jpg,"[{'reviewer_name': 'sooqshoo17', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nسعر خيالي', 'review_text': 'الجهاز جيد ولكن السعر خياليتجده في اماكن اخرى بنصف السعر\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 September 2023'}, {'reviewer_name': 'عبدالمنعم السعيد', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nGadeer', 'review_text': 'Exageration in the price\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 October 2023'}]",Amazon SA
"HUAWEI Pura 70 Pro Smartphone, Dual SIM, 12GB + 512GB, Ultra Speed Snapshot, 48 MP Ultra Lighting Macro Telephoto Camera, Super Durable Kunlun Glass, 100W SuperCharge, White (KSA Version)",HUAWEI,EMUI 14.2,12 GB,Snapdragon,512 GB,6.8 Inches,,4.66 THz,HUAWEI Pura 70 Pro,,,Unlocked for All Carriers,,,White,,,SAR,3.4 out of 5 stars,https://www.amazon.sa/-/en/HUAWEI-Smartphone-Snapshot-Telephoto-SuperCharge/dp/B0D2WDJ5LC/ref=sr_1_5?dib=eyJ2IjoiMSJ9.9EiWj0HXXpesGjzJzPvV84X3kDZarLDMY0rZGMCPsP-Nnb6ZFLViL1V58bQt5zR4zRV7vfle6fNOd1XSERmaOJmv5UijK4m5jR_htIfBWImVTh2oa5sZIMcP9j8ax1hRgLZVUM2pqcmwnk6CXAaLGaSCTCcz6FkmV17MAU00lOEo9HkBR79JvWyi2vohcneEbZGJWVASv2JeJDVTgDV37_I2mue9K84QX83jS92e-DGbL6SmrAtQqzpf8OoysGSKdl0O0WsnlfQX4UNRLpY05pPeXRRN4SWOk8vxz0fSjCk.AvmPWOjDkaufnymICMlRXl-ir5BvFVSm_wepnFtP72g&dib_tag=se&qid=1725912180&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-5&language=en_AE,https://m.media-amazon.com/images/I/61FuXcC5ELL._AC_SL1500_.jpg,"[{'reviewer_name': 'mahmoud', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز الجوال', 'review_text': 'كل تطبيقات قوقل تعمل بشكر سليم  من متجر تطبيقات هواويhttps://consumer.huawei.com/sa/community/details/topicId-189363/\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 August 2024'}, {'reviewer_name': 'Fahad', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتطبيقات قوقل تعمل بشكل سليم', 'review_text': 'تطبيقات قوقل تعمل بشكل سليمhttps://consumer.huawei.com/sa/community/details/topicId-189363/\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 August 2024'}, {'reviewer_name': 'وعد', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nمطابق للمواصفات ممتاز', 'review_text': 'مطابق للمواصفات ممتاز و حجمه و تصويره ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 June 2024'}]",Amazon SA
Huawei P50 Pocket Dual-SIM 512GB ROM + 12GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Premium Gold) - International Version,HUAWEI,Android 10.0,12 GB,Snapdragon,12 GB,6.9 Inches,1188 x 2790,"1.8, 2.42, 2.84 GHz",P50 Pocket,,,,,,Gold,"SAR6,755.00",,SAR,3.5 out of 5 stars,https://www.amazon.sa/-/en/Dual-SIM-Factory-Unlocked-Smartphone-Premium/dp/B09Q68CT33/ref=sr_1_86?dib=eyJ2IjoiMSJ9.0-xgi8BENIdo4WhsrBSy_2cEXsIS6rrMnarkpUJyCuV8fAg_ngENUuISPxbhpu0G9DDwwepWmRhG6Jq5skiO076pRnoak4jpaxY3yBVXNIpT2j2CCQ0mtLMOx8xrIjWx2uiD48uYkUghzSs9RoxcXKTZJ4383TANYtsoD6YVbBw4rlsDqKC8ADUMVyHCF3PScIX7Daanj9D7mF2_n6omKUSXr71PPNuVC3OUBFAgGC7kTfVzuvwqsiOoaYQiIrPJJN0d-UWwD-eLiU4L3vp6eKAJZ1PW--lO3bSYP-JJh2U.iLNJpRkBQzWyq5R8O6cCqnia0VJ4gsWHEmoPJ6nyRYQ&dib_tag=se&qid=1725912195&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-86&language=en_AE,https://m.media-amazon.com/images/I/610+8I2fRmL._AC_SL1000_.jpg,[],Amazon SA
"Huawei Nova 3 Dual SIM - 128GB, 4GB RAM, 4G LTE, Black, 6.3 Inch",HUAWEI,Android,128 GB,Snapdragon,128 GB,6.3 Inches,1920 x 1080,1.84 GHz,NOVA 3,,,,,,Black,,,SAR,3.5 out of 5 stars,https://www.amazon.sa/-/en/Huawei-Nova-Dual-SIM-128GB/dp/B07L9Z1N2G/ref=sr_1_138?dib=eyJ2IjoiMSJ9.PCa2A3KpLxk9rPag8aiLPfhvU0uV2VgVkf-RsH2pTU5cipknPP5g8mnFH7I0vPQiKcMvvCHnfspJJSeB_yWMrrTZbMr-8kiT9ZsBHq92BZBUmbmUxi82avFpi5PGyWzCoGCi0OOOOI3_oitFzoDT0cTJ1E_cUc_5udtYvXHBXDv2_ToCKsGfq3s3xrUPsGP0IuGw2IwZ4Cg7JtmfNqF1N3IBvg7srv-ODCJ9bLv4xqc0kxUWFHfyOgQQBUvHtoUoMi4x5fif4I-yqvisd51w2z5P9rpk2jnykrYS61ywpiE.1z2XF8_b9ntjpaByrASA6hgHw46RBHFo8cTyN422eFk&dib_tag=se&qid=1725912202&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHUAWEI&s=electronics&sr=1-138&language=en_AE,https://m.media-amazon.com/images/I/51oNBlRCnEL._AC_SL1000_.jpg,"[{'reviewer_name': 'Eino0413', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': ""Overall I love the phone.What's good about this product:I love the color and photo quality. Im like a pro photographer with the good shots..What's not so good about this product:Nothing\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 4 December 2018'}, {'reviewer_name': 'user-M3B57Q1', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'شكرا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 16 December 2018'}, {'reviewer_name': 'Khaled', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'أعجبتني شرعت التواصل والمتابعة والتوصيلإيجابيات هذا المنتج:gooodسلبيات هذا المنتج:جميل ولايوجد عيوب\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 October 2018'}, {'reviewer_name': 'user-M7C6WX', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': ""All are awesomeWhat's good about this product:Everything is amazing starting from the touch system ending with the cameraWhat's not so good about this product:All are awesome\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 6 November 2018'}, {'reviewer_name': 'user-M4SRBE', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': 'Battery life is greatThe mobile is responsiveThe camera is great\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 September 2019'}, {'reviewer_name': 'متجرهاندي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'كله في السليمإيجابيات هذا المنتج:مناسب مع سعرهسلبيات هذا المنتج:مناسب مع سعره\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 January 2019'}, {'reviewer_name': 'marwanalmhmadi', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جيدإيجابيات هذا المنتج:جيدسلبيات هذا المنتج:جيد\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 October 2018'}, {'reviewer_name': 'user-MSK8UY', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nReview from Souq.com', 'review_text': 'like it\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 April 2019'}]",Amazon SA
